,hour,date_hour_start,solar_electricity_generation_kwh,electricity_usage_kwh ,net_electricity,month
6694,22,2020-10-06 22:00:00,0.018000000000000002,1.1219999999999999,-1.1039999999999999,10
6695,23,2020-10-06 23:00:00,0.0,0.6359364,-0.6359364,10
6696,0,2020-10-07 00:00:00,0.0,0.5719427999999999,-0.5719427999999999,10
6697,1,2020-10-07 01:00:00,0.0,0.39996000000000004,-0.39996000000000004,10
6698,2,2020-10-07 02:00:00,0.0,0.29797019999999996,-0.29797019999999996,10
6699,3,2020-10-07 03:00:00,0.0,0.45299999999999996,-0.45299999999999996,10
6700,4,2020-10-07 04:00:00,0.012,0.369,-0.357,10
6701,5,2020-10-07 05:00:00,0.0,0.21899999999999997,-0.21899999999999997,10
6702,6,2020-10-07 06:00:00,0.012,0.21599999999999997,-0.20399999999999996,10
6703,7,2020-10-07 07:00:00,0.44999999999999996,0.261,0.18899999999999995,10
6704,8,2020-10-07 08:00:00,1.617,0.312,1.305,10
6705,9,2020-10-07 09:00:00,5.457,2.322,3.135,10
6706,10,2020-10-07 10:00:00,1.677,2.112,-0.43500000000000005,10
6707,11,2020-10-07 11:00:00,3.546,0.8280000000000001,2.718,10
6708,12,2020-10-07 12:00:00,1.2120000000000002,0.366,0.8460000000000002,10
6709,13,2020-10-07 13:00:00,0.342,2.0580000000000003,-1.7160000000000002,10
6710,14,2020-10-07 14:00:00,0.177,2.3040000000000003,-2.1270000000000002,10
6711,15,2020-10-07 15:00:00,0.123,2.292,-2.1689999999999996,10
6712,16,2020-10-07 16:00:00,0.354,9.062999999999999,-8.709,10
6713,17,2020-10-07 17:00:00,0.026999999999999996,2.31,-2.283,10
6714,18,2020-10-07 18:00:00,0.018000000000000002,4.6926000000000005,-4.674600000000001,10
6715,19,2020-10-07 19:00:00,0.003,17.179800000000004,-17.176800000000004,10
6716,20,2020-10-07 20:00:00,0.003,3.6630000000000003,-3.66,10
6717,21,2020-10-07 21:00:00,0.009000000000000001,2.094,-2.085,10
6718,22,2020-10-07 22:00:00,0.009000000000000001,1.968,-1.959,10
6719,23,2020-10-07 23:00:00,0.0,1.2438756,-1.2438756,10
6720,0,2020-10-08 00:00:00,0.0,0.219978,-0.219978,10
6721,1,2020-10-08 01:00:00,0.0,0.29996999999999996,-0.29996999999999996,10
6722,2,2020-10-08 02:00:00,0.0,0.39,-0.39,10
6723,3,2020-10-08 03:00:00,0.0,0.183,-0.183,10
6724,4,2020-10-08 04:00:00,0.0,0.21899999999999997,-0.21899999999999997,10
6725,5,2020-10-08 05:00:00,0.003,0.333,-0.33,10
6726,6,2020-10-08 06:00:00,0.009000000000000001,0.681,-0.672,10
6727,7,2020-10-08 07:00:00,0.333,0.756,-0.423,10
6728,8,2020-10-08 08:00:00,0.768,0.8699999999999999,-0.10199999999999987,10
6729,9,2020-10-08 09:00:00,1.767,0.573,1.194,10
6730,10,2020-10-08 10:00:00,2.895,0.42299999999999993,2.472,10
6731,11,2020-10-08 11:00:00,5.1419999999999995,5.166,-0.02400000000000091,10
6732,12,2020-10-08 12:00:00,3.5250000000000004,5.088,-1.5629999999999997,10
6733,13,2020-10-08 13:00:00,1.581,5.865,-4.284000000000001,10
6734,14,2020-10-08 14:00:00,1.5510000000000002,0.342,1.209,10
6735,15,2020-10-08 15:00:00,0.786,0.729,0.05700000000000005,10
6736,16,2020-10-08 16:00:00,0.366,0.5549999999999999,-0.18899999999999995,10
6737,17,2020-10-08 17:00:00,0.063,1.191,-1.1280000000000001,10
6738,18,2020-10-08 18:00:00,0.0,2.9304000000000006,-2.9304000000000006,10
6739,19,2020-10-08 19:00:00,0.0,3.2406,-3.2406,10
6740,20,2020-10-08 20:00:00,0.0,56.7798,-56.7798,10
6741,21,2020-10-08 21:00:00,0.0,2.073,-2.073,10
6742,22,2020-10-08 22:00:00,0.03,1.2000000000000002,-1.1700000000000002,10
6743,23,2020-10-08 23:00:00,0.0,0.4019598,-0.4019598,10
6744,0,2020-10-09 00:00:00,0.0,0.40395960000000003,-0.40395960000000003,10
6745,1,2020-10-09 01:00:00,0.0,0.29996999999999996,-0.29996999999999996,10
6746,2,2020-10-09 02:00:00,0.0,0.30196979999999995,-0.30196979999999995,10
6747,3,2020-10-09 03:00:00,0.0,0.198,-0.198,10
6748,4,2020-10-09 04:00:00,0.006,0.471,-0.46499999999999997,10
6749,5,2020-10-09 05:00:00,0.006,0.363,-0.357,10
6750,6,2020-10-09 06:00:00,0.012,0.378,-0.366,10
6751,7,2020-10-09 07:00:00,0.312,1.299,-0.9869999999999999,10
6752,8,2020-10-09 08:00:00,0.762,0.6000000000000001,0.16199999999999992,10
6753,9,2020-10-09 09:00:00,0.486,0.492,-0.006000000000000005,10
6754,10,2020-10-09 10:00:00,0.861,0.243,0.618,10
6755,11,2020-10-09 11:00:00,1.629,0.21299999999999997,1.416,10
6756,12,2020-10-09 12:00:00,2.652,0.243,2.4090000000000003,10
6757,13,2020-10-09 13:00:00,2.382,0.14700000000000002,2.2350000000000003,10
6758,14,2020-10-09 14:00:00,0.20400000000000001,0.252,-0.04799999999999999,10
6759,15,2020-10-09 15:00:00,0.66,0.366,0.29400000000000004,10
6760,16,2020-10-09 16:00:00,0.22499999999999998,0.5549999999999999,-0.32999999999999996,10
6761,17,2020-10-09 17:00:00,0.033,0.726,-0.693,10
6762,18,2020-10-09 18:00:00,0.003,12.652200000000002,-12.649200000000002,10
6763,19,2020-10-09 19:00:00,0.015,2.178,-2.163,10
6764,20,2020-10-09 20:00:00,0.012,1.2606,-1.2486,10
6765,21,2020-10-09 21:00:00,0.009000000000000001,0.978,-0.969,10
6766,22,2020-10-09 22:00:00,0.003,33.309,-33.306,10
6767,23,2020-10-09 23:00:00,0.0,1.819818,-1.819818,10
6768,0,2020-10-10 00:00:00,0.0,1.1918807999999999,-1.1918807999999999,10
6769,1,2020-10-10 01:00:00,0.0,0.139986,-0.139986,10
6770,2,2020-10-10 02:00:00,0.0,0.219978,-0.219978,10
6771,3,2020-10-10 03:00:00,0.0,0.315,-0.315,10
6772,4,2020-10-10 04:00:00,0.009000000000000001,0.237,-0.22799999999999998,10
6773,5,2020-10-10 05:00:00,0.018000000000000002,0.501,-0.483,10
6774,6,2020-10-10 06:00:00,0.012,0.978,-0.966,10
6775,7,2020-10-10 07:00:00,0.21599999999999997,1.8719999999999999,-1.656,10
6776,8,2020-10-10 08:00:00,1.311,0.255,1.056,10
6777,9,2020-10-10 09:00:00,1.6830000000000003,0.486,1.1970000000000003,10
6778,10,2020-10-10 10:00:00,2.694,0.528,2.166,10
6779,11,2020-10-10 11:00:00,1.161,0.22799999999999998,0.933,10
6780,12,2020-10-10 12:00:00,1.512,0.195,1.317,10
6781,13,2020-10-10 13:00:00,4.050000000000001,0.123,3.9270000000000005,10
6782,14,2020-10-10 14:00:00,1.182,0.684,0.4979999999999999,10
6783,15,2020-10-10 15:00:00,1.452,0.474,0.978,10
6784,16,2020-10-10 16:00:00,0.567,0.46499999999999997,0.10199999999999998,10
6785,17,2020-10-10 17:00:00,0.045,5.772,-5.727,10
6786,18,2020-10-10 18:00:00,0.003,2.112,-2.109,10
6787,19,2020-10-10 19:00:00,0.0,3.0954,-3.0954,10
6788,20,2020-10-10 20:00:00,0.009000000000000001,2.4024000000000005,-2.3934000000000006,10
6789,21,2020-10-10 21:00:00,0.006,2.13,-2.124,10
6790,22,2020-10-10 22:00:00,0.0,26.025000000000002,-26.025000000000002,10
6791,23,2020-10-10 23:00:00,0.0,0.7519248000000001,-0.7519248000000001,10
6792,0,2020-10-11 00:00:00,0.0,0.6379362000000001,-0.6379362000000001,10
6793,1,2020-10-11 01:00:00,0.0,0.41195879999999996,-0.41195879999999996,10
6794,2,2020-10-11 02:00:00,0.0,0.1559844,-0.1559844,10
6795,3,2020-10-11 03:00:00,0.0,0.237,-0.237,10
6796,4,2020-10-11 04:00:00,0.012,0.372,-0.36,10
6797,5,2020-10-11 05:00:00,0.018000000000000002,0.399,-0.381,10
6798,6,2020-10-11 06:00:00,0.009000000000000001,0.246,-0.237,10
6799,7,2020-10-11 07:00:00,0.243,1.845,-1.6019999999999999,10
6800,8,2020-10-11 08:00:00,0.46799999999999997,1.0110000000000001,-0.5430000000000001,10
6801,9,2020-10-11 09:00:00,1.569,0.5760000000000001,0.9929999999999999,10
6802,10,2020-10-11 10:00:00,2.94,0.189,2.751,10
6803,11,2020-10-11 11:00:00,0.735,0.24,0.495,10
6804,12,2020-10-11 12:00:00,2.736,0.501,2.2350000000000003,10
6805,13,2020-10-11 13:00:00,1.734,0.483,1.251,10
6806,14,2020-10-11 14:00:00,1.035,0.22199999999999998,0.813,10
6807,15,2020-10-11 15:00:00,1.23,0.357,0.873,10
6808,16,2020-10-11 16:00:00,0.153,6.815999999999999,-6.662999999999999,10
6809,17,2020-10-11 17:00:00,0.056999999999999995,2.259,-2.202,10
6810,18,2020-10-11 18:00:00,0.0,15.529800000000003,-15.529800000000003,10
6811,19,2020-10-11 19:00:00,0.009000000000000001,3.4254000000000002,-3.4164000000000003,10
6812,20,2020-10-11 20:00:00,0.018000000000000002,3.2010000000000005,-3.1830000000000007,10
6813,21,2020-10-11 21:00:00,0.024,1.5990000000000002,-1.5750000000000002,10
6814,22,2020-10-11 22:00:00,0.026999999999999996,2.0490000000000004,-2.0220000000000002,10
6815,23,2020-10-11 23:00:00,0.0,0.7159283999999999,-0.7159283999999999,10
6816,0,2020-10-12 00:00:00,0.0,1.2178782,-1.2178782,10
6817,1,2020-10-12 01:00:00,0.0,0.8739125999999999,-0.8739125999999999,10
6818,2,2020-10-12 02:00:00,0.0,0.139986,-0.139986,10
6819,3,2020-10-12 03:00:00,0.0,0.312,-0.312,10
6820,4,2020-10-12 04:00:00,0.009000000000000001,0.486,-0.477,10
6821,5,2020-10-12 05:00:00,0.006,0.474,-0.46799999999999997,10
6822,6,2020-10-12 06:00:00,0.0,0.663,-0.663,10
6823,7,2020-10-12 07:00:00,0.5700000000000001,1.0110000000000001,-0.44100000000000006,10
6824,8,2020-10-12 08:00:00,1.335,0.45299999999999996,0.882,10
6825,9,2020-10-12 09:00:00,2.1479999999999997,0.168,1.9799999999999998,10
6826,10,2020-10-12 10:00:00,4.53,0.066,4.464,10
6827,11,2020-10-12 11:00:00,5.976,0.42299999999999993,5.553,10
6828,12,2020-10-12 12:00:00,1.8479999999999999,0.44399999999999995,1.404,10
6829,13,2020-10-12 13:00:00,5.511,0.024,5.487,10
6830,14,2020-10-12 14:00:00,2.541,5.235,-2.6940000000000004,10
6831,15,2020-10-12 15:00:00,0.738,5.5169999999999995,-4.779,10
6832,16,2020-10-12 16:00:00,0.627,0.645,-0.018000000000000016,10
6833,17,2020-10-12 17:00:00,0.042,1.242,-1.2,10
6834,18,2020-10-12 18:00:00,0.024,2.1186000000000003,-2.0946000000000002,10
6835,19,2020-10-12 19:00:00,0.009000000000000001,3.4914000000000005,-3.4824000000000006,10
6836,20,2020-10-12 20:00:00,0.0,2.7852,-2.7852,10
6837,21,2020-10-12 21:00:00,0.012,1.857,-1.845,10
6838,22,2020-10-12 22:00:00,0.015,2.1239999999999997,-2.1089999999999995,10
6839,23,2020-10-12 23:00:00,0.0,0.8919108,-0.8919108,10
6840,0,2020-10-13 00:00:00,0.0,0.3359664,-0.3359664,10
6841,1,2020-10-13 01:00:00,0.0,0.279972,-0.279972,10
6842,2,2020-10-13 02:00:00,0.0,0.2159784,-0.2159784,10
6843,3,2020-10-13 03:00:00,0.0,0.192,-0.192,10
6844,4,2020-10-13 04:00:00,0.0,0.21000000000000002,-0.21000000000000002,10
6845,5,2020-10-13 05:00:00,0.026999999999999996,0.255,-0.228,10
6846,6,2020-10-13 06:00:00,0.012,0.855,-0.843,10
6847,7,2020-10-13 07:00:00,0.018000000000000002,1.617,-1.599,10
6848,8,2020-10-13 08:00:00,0.8130000000000001,0.891,-0.07799999999999996,10
6849,9,2020-10-13 09:00:00,0.43499999999999994,0.372,0.06299999999999994,10
6850,10,2020-10-13 10:00:00,2.529,0.402,2.127,10
6851,11,2020-10-13 11:00:00,3.291,0.264,3.027,10
6852,12,2020-10-13 12:00:00,6.345000000000001,0.45599999999999996,5.889000000000001,10
6853,13,2020-10-13 13:00:00,0.618,1.1099999999999999,-0.4919999999999999,10
6854,14,2020-10-13 14:00:00,1.347,0.579,0.768,10
6855,15,2020-10-13 15:00:00,1.251,0.21000000000000002,1.041,10
6856,16,2020-10-13 16:00:00,0.5609999999999999,0.237,0.32399999999999995,10
6857,17,2020-10-13 17:00:00,0.056999999999999995,31.536,-31.479000000000003,10
6858,18,2020-10-13 18:00:00,0.0,2.6532,-2.6532,10
6859,19,2020-10-13 19:00:00,0.018000000000000002,1.2738,-1.2558,10
6860,20,2020-10-13 20:00:00,0.006,0.7458000000000001,-0.7398000000000001,10
6861,21,2020-10-13 21:00:00,0.015,0.339,-0.324,10
6862,22,2020-10-13 22:00:00,0.015,1.383,-1.368,10
6863,23,2020-10-13 23:00:00,0.0,0.5479452,-0.5479452,10
6864,0,2020-10-14 00:00:00,0.0,0.2559744,-0.2559744,10
6865,1,2020-10-14 01:00:00,0.0,0.1279872,-0.1279872,10
6866,2,2020-10-14 02:00:00,0.0,0.28800000000000003,-0.28800000000000003,10
6867,3,2020-10-14 03:00:00,0.0,0.43199999999999994,-0.43199999999999994,10
6868,4,2020-10-14 04:00:00,0.003,0.20700000000000002,-0.20400000000000001,10
6869,5,2020-10-14 05:00:00,0.0,0.342,-0.342,10
6870,6,2020-10-14 06:00:00,0.026999999999999996,0.342,-0.31500000000000006,10
6871,7,2020-10-14 07:00:00,0.567,0.51,0.05699999999999994,10
6872,8,2020-10-14 08:00:00,0.804,0.513,0.29100000000000004,10
6873,9,2020-10-14 09:00:00,3.612,1.356,2.2560000000000002,10
6874,10,2020-10-14 10:00:00,5.757,1.044,4.712999999999999,10
6875,11,2020-10-14 11:00:00,6.0600000000000005,0.10799999999999998,5.952000000000001,10
6876,12,2020-10-14 12:00:00,6.2219999999999995,0.489,5.733,10
6877,13,2020-10-14 13:00:00,1.377,1.02,0.357,10
6878,14,2020-10-14 14:00:00,0.8340000000000001,0.753,0.08100000000000007,10
6879,15,2020-10-14 15:00:00,0.9510000000000001,0.21299999999999997,0.7380000000000001,10
6880,16,2020-10-14 16:00:00,0.36,0.246,0.11399999999999999,10
6881,17,2020-10-14 17:00:00,0.033,0.627,-0.594,10
6882,18,2020-10-14 18:00:00,0.0,4.7322,-4.7322,10
6883,19,2020-10-14 19:00:00,0.009000000000000001,12.54,-12.530999999999999,10
6884,20,2020-10-14 20:00:00,0.003,3.9996000000000005,-3.9966000000000004,10
6885,21,2020-10-14 21:00:00,0.021,2.028,-2.007,10
6886,22,2020-10-14 22:00:00,0.018000000000000002,2.0789999999999997,-2.061,10
6887,23,2020-10-14 23:00:00,0.0,0.879912,-0.879912,10
6888,0,2020-10-15 00:00:00,0.0,0.6139386,-0.6139386,10
6889,1,2020-10-15 01:00:00,0.0,0.6719328,-0.6719328,10
6890,2,2020-10-15 02:00:00,0.0,0.5039496,-0.5039496,10
6891,3,2020-10-15 03:00:00,0.0,0.639,-0.639,10
6892,4,2020-10-15 04:00:00,0.03,0.9179999999999999,-0.8879999999999999,10
6893,5,2020-10-15 05:00:00,0.0,0.753,-0.753,10
6894,6,2020-10-15 06:00:00,0.015,13.998000000000001,-13.983,10
6895,7,2020-10-15 07:00:00,0.309,2.364,-2.0549999999999997,10
6896,8,2020-10-15 08:00:00,0.8340000000000001,1.7519999999999998,-0.9179999999999997,10
6897,9,2020-10-15 09:00:00,2.43,0.15000000000000002,2.2800000000000002,10
6898,10,2020-10-15 10:00:00,4.995,0.44699999999999995,4.548,10
6899,11,2020-10-15 11:00:00,5.655,0.018000000000000002,5.6370000000000005,10
6900,12,2020-10-15 12:00:00,5.571,5.382,0.18900000000000006,10
6901,13,2020-10-15 13:00:00,4.848000000000001,2.097,2.751000000000001,10
6902,14,2020-10-15 14:00:00,3.6479999999999997,0.504,3.1439999999999997,10
6903,15,2020-10-15 15:00:00,1.0859999999999999,0.44099999999999995,0.6449999999999999,10
6904,16,2020-10-15 16:00:00,0.384,0.261,0.123,10
6905,17,2020-10-15 17:00:00,0.033,0.567,-0.5339999999999999,10
6906,18,2020-10-15 18:00:00,0.018000000000000002,1.9932,-1.9752,10
6907,19,2020-10-15 19:00:00,0.015,13.5036,-13.4886,10
6908,20,2020-10-15 20:00:00,0.012,13.906200000000002,-13.894200000000001,10
6909,21,2020-10-15 21:00:00,0.0,1.5030000000000001,-1.5030000000000001,10
6910,22,2020-10-15 22:00:00,0.012,1.44,-1.428,10
6911,23,2020-10-15 23:00:00,0.0,0.9079092,-0.9079092,10
6912,0,2020-10-16 00:00:00,0.0,1.3118687999999998,-1.3118687999999998,10
6913,1,2020-10-16 01:00:00,0.0,0.29597039999999997,-0.29597039999999997,10
6914,2,2020-10-16 02:00:00,0.0,0.19998000000000002,-0.19998000000000002,10
6915,3,2020-10-16 03:00:00,0.0,0.201,-0.201,10
6916,4,2020-10-16 04:00:00,0.009000000000000001,0.237,-0.22799999999999998,10
6917,5,2020-10-16 05:00:00,0.003,0.354,-0.351,10
6918,6,2020-10-16 06:00:00,0.015,0.5820000000000001,-0.5670000000000001,10
6919,7,2020-10-16 07:00:00,0.012,2.073,-2.061,10
6920,8,2020-10-16 08:00:00,0.501,0.654,-0.15300000000000002,10
6921,9,2020-10-16 09:00:00,1.6380000000000001,0.534,1.104,10
6922,10,2020-10-16 10:00:00,3.558,0.5609999999999999,2.997,10
6923,11,2020-10-16 11:00:00,4.977,0.28500000000000003,4.692,10
6924,12,2020-10-16 12:00:00,5.109,0.051000000000000004,5.058,10
6925,13,2020-10-16 13:00:00,2.46,0.15000000000000002,2.31,10
6926,14,2020-10-16 14:00:00,1.146,0.624,0.5219999999999999,10
6927,15,2020-10-16 15:00:00,0.744,5.787,-5.043,10
6928,16,2020-10-16 16:00:00,0.11399999999999999,0.861,-0.747,10
6929,17,2020-10-16 17:00:00,0.03,1.605,-1.575,10
6930,18,2020-10-16 18:00:00,0.012,3.3528000000000002,-3.3408,10
6931,19,2020-10-16 19:00:00,0.009000000000000001,3.3594000000000004,-3.3504000000000005,10
6932,20,2020-10-16 20:00:00,0.012,1.6764000000000001,-1.6644,10
6933,21,2020-10-16 21:00:00,0.015,1.365,-1.35,10
6934,22,2020-10-16 22:00:00,0.0,1.6350000000000002,-1.6350000000000002,10
6935,23,2020-10-16 23:00:00,0.0,0.9079092,-0.9079092,10
6936,0,2020-10-17 00:00:00,0.0,1.0158984,-1.0158984,10
6937,1,2020-10-17 01:00:00,0.0,0.8739125999999999,-0.8739125999999999,10
6938,2,2020-10-17 02:00:00,0.0,0.29996999999999996,-0.29996999999999996,10
6939,3,2020-10-17 03:00:00,0.0,0.321,-0.321,10
6940,4,2020-10-17 04:00:00,0.006,0.23099999999999998,-0.22499999999999998,10
6941,5,2020-10-17 05:00:00,0.006,0.22799999999999998,-0.22199999999999998,10
6942,6,2020-10-17 06:00:00,0.006,0.23399999999999999,-0.22799999999999998,10
6943,7,2020-10-17 07:00:00,0.255,1.809,-1.5539999999999998,10
6944,8,2020-10-17 08:00:00,0.8699999999999999,0.48,0.3899999999999999,10
6945,9,2020-10-17 09:00:00,3.0989999999999998,0.183,2.916,10
6946,10,2020-10-17 10:00:00,3.633,0.081,3.552,10
6947,11,2020-10-17 11:00:00,3.2520000000000002,0.255,2.9970000000000003,10
6948,12,2020-10-17 12:00:00,2.373,0.5369999999999999,1.8360000000000003,10
6949,13,2020-10-17 13:00:00,0.306,0.477,-0.17099999999999999,10
6950,14,2020-10-17 14:00:00,1.887,0.21899999999999997,1.6680000000000001,10
6951,15,2020-10-17 15:00:00,0.9119999999999999,0.393,0.5189999999999999,10
6952,16,2020-10-17 16:00:00,0.35100000000000003,0.336,0.015000000000000013,10
6953,17,2020-10-17 17:00:00,0.042,6.678,-6.636,10
6954,18,2020-10-17 18:00:00,0.012,4.5606,-4.5486,10
6955,19,2020-10-17 19:00:00,0.006,2.1648,-2.1588000000000003,10
6956,20,2020-10-17 20:00:00,0.012,2.0130000000000003,-2.0010000000000003,10
6957,21,2020-10-17 21:00:00,0.0,1.203,-1.203,10
6958,22,2020-10-17 22:00:00,0.0,26.082,-26.082,10
6959,23,2020-10-17 23:00:00,0.0,0.8719128,-0.8719128,10
6960,0,2020-10-18 00:00:00,0.0,0.40995899999999996,-0.40995899999999996,10
6961,1,2020-10-18 01:00:00,0.0,0.2179782,-0.2179782,10
6962,2,2020-10-18 02:00:00,0.0,0.1559844,-0.1559844,10
6963,3,2020-10-18 03:00:00,0.0,0.21599999999999997,-0.21599999999999997,10
6964,4,2020-10-18 04:00:00,0.012,0.237,-0.22499999999999998,10
6965,5,2020-10-18 05:00:00,0.0,0.318,-0.318,10
6966,6,2020-10-18 06:00:00,0.006,0.756,-0.75,10
6967,7,2020-10-18 07:00:00,0.018000000000000002,6.9990000000000006,-6.981000000000001,10
6968,8,2020-10-18 08:00:00,0.34500000000000003,3.0269999999999997,-2.6819999999999995,10
6969,9,2020-10-18 09:00:00,0.387,2.931,-2.544,10
6970,10,2020-10-18 10:00:00,0.657,2.13,-1.4729999999999999,10
6971,11,2020-10-18 11:00:00,1.395,0.8220000000000001,0.573,10
6972,12,2020-10-18 12:00:00,0.5189999999999999,4.779,-4.26,10
6973,13,2020-10-18 13:00:00,0.354,0.669,-0.31500000000000006,10
6974,14,2020-10-18 14:00:00,0.126,0.786,-0.66,10
6975,15,2020-10-18 15:00:00,0.192,0.927,-0.7350000000000001,10
6976,16,2020-10-18 16:00:00,0.165,0.897,-0.732,10
6977,17,2020-10-18 17:00:00,0.048,1.2120000000000002,-1.1640000000000001,10
6978,18,2020-10-18 18:00:00,0.021,5.827800000000001,-5.806800000000001,10
6979,19,2020-10-18 19:00:00,0.003,6.4086,-6.4056,10
6980,20,2020-10-18 20:00:00,0.0,7.042199999999999,-7.042199999999999,10
6981,21,2020-10-18 21:00:00,0.0,3.084,-3.084,10
6982,22,2020-10-18 22:00:00,0.003,1.26,-1.2570000000000001,10
6983,23,2020-10-18 23:00:00,0.0,1.7698230000000001,-1.7698230000000001,10
6984,0,2020-10-19 00:00:00,0.0,1.6598339999999998,-1.6598339999999998,10
6985,1,2020-10-19 01:00:00,0.0,0.2919708,-0.2919708,10
6986,2,2020-10-19 02:00:00,0.0,0.28197179999999994,-0.28197179999999994,10
6987,3,2020-10-19 03:00:00,0.0,0.29100000000000004,-0.29100000000000004,10
6988,4,2020-10-19 04:00:00,0.003,0.21599999999999997,-0.21299999999999997,10
6989,5,2020-10-19 05:00:00,0.006,0.22199999999999998,-0.21599999999999997,10
6990,6,2020-10-19 06:00:00,0.003,0.66,-0.657,10
6991,7,2020-10-19 07:00:00,0.0,1.4369999999999998,-1.4369999999999998,10
6992,8,2020-10-19 08:00:00,0.5880000000000001,0.5880000000000001,0.0,10
6993,9,2020-10-19 09:00:00,1.0739999999999998,0.44099999999999995,0.6329999999999999,10
6994,10,2020-10-19 10:00:00,1.968,0.14700000000000002,1.821,10
6995,11,2020-10-19 11:00:00,0.8939999999999999,0.22799999999999998,0.6659999999999999,10
6996,12,2020-10-19 12:00:00,0.669,0.324,0.34500000000000003,10
6997,13,2020-10-19 13:00:00,1.842,0.22799999999999998,1.614,10
6998,14,2020-10-19 14:00:00,1.5390000000000001,0.44099999999999995,1.0980000000000003,10
6999,15,2020-10-19 15:00:00,0.21899999999999997,0.708,-0.489,10
7000,16,2020-10-19 16:00:00,0.10200000000000001,0.915,-0.8130000000000001,10
7001,17,2020-10-19 17:00:00,0.03,5.313,-5.2829999999999995,10
7002,18,2020-10-19 18:00:00,0.012,11.246400000000001,-11.2344,10
7003,19,2020-10-19 19:00:00,0.024,3.4848000000000003,-3.4608000000000003,10
7004,20,2020-10-19 20:00:00,0.0,2.9568000000000003,-2.9568000000000003,10
7005,21,2020-10-19 21:00:00,0.003,1.251,-1.248,10
7006,22,2020-10-19 22:00:00,0.012,25.548000000000002,-25.536,10
7007,23,2020-10-19 23:00:00,0.0,1.2858714,-1.2858714,10
7008,0,2020-10-20 00:00:00,0.0,0.3559644,-0.3559644,10
7009,1,2020-10-20 01:00:00,0.0,0.2419758,-0.2419758,10
7010,2,2020-10-20 02:00:00,0.0,0.14998499999999998,-0.14998499999999998,10
7011,3,2020-10-20 03:00:00,0.0,0.246,-0.246,10
7012,4,2020-10-20 04:00:00,0.006,0.51,-0.504,10
7013,5,2020-10-20 05:00:00,0.006,0.366,-0.36,10
7014,6,2020-10-20 06:00:00,0.006,0.777,-0.771,10
7015,7,2020-10-20 07:00:00,0.009000000000000001,1.821,-1.812,10
7016,8,2020-10-20 08:00:00,0.342,0.654,-0.312,10
7017,9,2020-10-20 09:00:00,1.2389999999999999,0.264,0.9749999999999999,10
7018,10,2020-10-20 10:00:00,1.341,0.342,0.9989999999999999,10
7019,11,2020-10-20 11:00:00,0.732,0.267,0.46499999999999997,10
7020,12,2020-10-20 12:00:00,0.41700000000000004,0.255,0.16200000000000003,10
7021,13,2020-10-20 13:00:00,0.45299999999999996,0.504,-0.051000000000000045,10
7022,14,2020-10-20 14:00:00,0.762,5.952,-5.1899999999999995,10
7023,15,2020-10-20 15:00:00,0.726,0.66,0.06599999999999995,10
7024,16,2020-10-20 16:00:00,0.096,0.603,-0.507,10
7025,17,2020-10-20 17:00:00,0.039,1.29,-1.2510000000000001,10
7026,18,2020-10-20 18:00:00,0.021,5.0424,-5.0214,10
7027,19,2020-10-20 19:00:00,0.009000000000000001,3.4386000000000005,-3.4296000000000006,10
7028,20,2020-10-20 20:00:00,0.009000000000000001,3.234,-3.225,10
7029,21,2020-10-20 21:00:00,0.0,1.317,-1.317,10
7030,22,2020-10-20 22:00:00,0.003,1.395,-1.3920000000000001,10
7031,23,2020-10-20 23:00:00,0.0,1.3559999999999999,-1.3559999999999999,10
7032,0,2020-10-21 00:00:00,0.0,0.9439055999999999,-0.9439055999999999,10
7033,1,2020-10-21 01:00:00,0.0,0.40995899999999996,-0.40995899999999996,10
7034,2,2020-10-21 02:00:00,0.0,0.40795919999999997,-0.40795919999999997,10
7035,3,2020-10-21 03:00:00,0.0,0.618,-0.618,10
7036,4,2020-10-21 04:00:00,0.012,1.002,-0.99,10
7037,5,2020-10-21 05:00:00,0.006,0.867,-0.861,10
7038,6,2020-10-21 06:00:00,0.009000000000000001,0.63,-0.621,10
7039,7,2020-10-21 07:00:00,0.006,2.436,-2.43,10
7040,8,2020-10-21 08:00:00,1.125,0.9930000000000001,0.1319999999999999,10
7041,9,2020-10-21 09:00:00,3.561,0.486,3.075,10
7042,10,2020-10-21 10:00:00,5.055,5.451,-0.3959999999999999,10
7043,11,2020-10-21 11:00:00,1.3860000000000001,0.897,0.4890000000000001,10
7044,12,2020-10-21 12:00:00,2.934,3.165,-0.23099999999999987,10
7045,13,2020-10-21 13:00:00,5.045999999999999,0.44399999999999995,4.601999999999999,10
7046,14,2020-10-21 14:00:00,3.906,0.714,3.192,10
7047,15,2020-10-21 15:00:00,1.0110000000000001,0.6000000000000001,0.41100000000000003,10
7048,16,2020-10-21 16:00:00,0.21299999999999997,0.255,-0.04200000000000004,10
7049,17,2020-10-21 17:00:00,0.012,0.99,-0.978,10
7050,18,2020-10-21 18:00:00,0.0,16.222800000000003,-16.222800000000003,10
7051,19,2020-10-21 19:00:00,0.0,5.6562,-5.6562,10
7052,20,2020-10-21 20:00:00,0.003,3.6366000000000005,-3.6336000000000004,10
7053,21,2020-10-21 21:00:00,0.003,1.4849999999999999,-1.482,10
7054,22,2020-10-21 22:00:00,0.003,7.923,-7.92,10
7055,23,2020-10-21 23:00:00,0.0,1.6618338,-1.6618338,10
